Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,23.0,23.71875,22.84375,23.53125,11.310441970825195,1525600.0
2000-01-03,23.84375,24.5,23.84375,24.3125,11.685953140258789,5055000.0
2000-01-04,24.3125,24.875,24.0,24.0,11.535748481750488,6181400.0
2000-01-05,24.0,25.09375,24.0,24.5625,11.806118965148926,6398600.0
2000-01-06,25.28125,26.125,25.28125,25.8125,12.406936645507812,5140600.0
2000-01-07,26.375,27.5625,26.375,26.65625,12.812488555908203,6360200.0
2000-01-10,26.65625,27.28125,25.75,25.78125,12.39191722869873,3682200.0
2000-01-11,25.78125,26.59375,25.375,25.375,12.196647644042969,3945600.0
2000-01-12,25.5625,26.15625,25.5625,25.8125,12.406936645507812,3401000.0
2000-01-13,26.03125,26.6875,26.03125,26.09375,12.542119026184082,3129400.0
2000-01-14,26.09375,26.4375,25.9375,25.96875,12.482041358947754,3044400.0
2000-01-18,25.875,25.875,24.9375,24.96875,12.153483390808105,4054200.0
2000-01-19,24.96875,25.34375,24.65625,24.65625,12.001376152038574,3424600.0
2000-01-20,24.65625,24.96875,23.53125,23.5625,11.468997955322266,4279200.0
2000-01-21,23.5625,23.96875,22.8125,23.6875,11.529840469360352,5000000.0
2000-01-24,23.625,23.625,22.53125,22.65625,11.027881622314453,5385600.0
2000-01-25,22.5,22.5,21.28125,21.8125,10.617188453674316,6084200.0
2000-01-26,21.8125,22.84375,21.6875,22.46875,10.936616897583008,4188200.0
2000-01-27,22.46875,22.78125,22.0,22.28125,10.845351219177246,3340800.0
2000-01-28,22.28125,22.59375,21.75,21.75,10.586766242980957,4851600.0
2000-01-31,21.75,21.96875,21.21875,21.21875,10.328185081481934,3677000.0
2000-02-01,21.375,22.03125,21.375,21.59375,10.510710716247559,2930200.0
2000-02-02,21.59375,22.375,21.4375,21.71875,10.57155704498291,2933600.0
2000-02-03,21.625,21.625,21.0625,21.15625,10.297761917114258,4343400.0
2000-02-04,21.15625,21.40625,20.625,21.15625,10.297761917114258,4122000.0
2000-02-07,20.90625,20.90625,20.375,20.625,10.039175987243652,4089800.0
2000-02-08,20.625,20.75,20.0,20.5,9.978328704833984,5848400.0
2000-02-09,20.5,20.59375,19.5625,19.5625,9.522002220153809,5934800.0
2000-02-10,19.5625,19.78125,18.8125,19.03125,9.263420104980469,5807400.0
2000-02-11,18.9375,18.9375,17.4375,18.0,8.761465072631836,11944800.0
2000-02-14,18.125,19.46875,18.125,19.3125,9.400318145751953,6787800.0
2000-02-15,19.3125,20.375,19.3125,20.0,9.734954833984375,6048200.0
2000-02-16,20.0,20.3125,19.40625,19.59375,9.537213325500488,3881400.0
2000-02-17,19.5625,19.5625,18.84375,19.34375,9.415528297424316,3824200.0
2000-02-18,19.1875,19.1875,18.6875,18.84375,9.172155380249023,3017800.0
2000-02-22,18.84375,19.4375,18.75,19.15625,9.324265480041504,4028800.0
2000-02-23,19.15625,19.34375,18.59375,18.90625,9.202579498291016,4894400.0
2000-02-24,18.90625,18.9375,18.125,18.125,8.822303771972656,4488200.0
2000-02-25,18.125,18.75,17.9375,18.0,8.761465072631836,4139800.0
2000-02-28,18.0,18.3125,17.6875,17.78125,8.654986381530762,3319200.0
2000-02-29,17.78125,18.21875,17.5,17.53125,8.533297538757324,4805800.0
2000-03-01,17.53125,17.90625,17.4375,17.4375,8.487667083740234,4841600.0
2000-03-02,17.4375,17.5,17.09375,17.21875,8.38118839263916,3956000.0
2000-03-03,17.25,18.65625,17.25,18.1875,8.852726936340332,4805800.0
2000-03-06,18.21875,19.0,18.21875,18.34375,8.928780555725098,5260400.0
2000-03-07,18.25,18.25,16.75,16.90625,8.229081153869629,8780800.0
2000-03-08,17.3125,18.21875,17.3125,17.46875,8.50287914276123,5772000.0
2000-03-09,17.46875,17.6875,17.125,17.625,8.578929901123047,4904400.0
2000-03-10,17.625,18.375,17.40625,17.84375,8.685408592224121,5335400.0
2000-03-13,17.84375,18.0625,17.5,17.8125,8.67019271850586,3304800.0
2000-03-14,17.875,18.59375,17.875,17.90625,8.715828895568848,6545400.0
2000-03-15,17.90625,19.53125,17.8125,19.125,9.30905532836914,6827400.0
2000-03-16,19.46875,20.8125,19.46875,20.34375,9.902274131774902,7723400.0
